objectId,gmag,rmag,g_minus_r,jd_g_minus_r,jdmin,ramean,decmean,glatmean,dmdt_g,mag_g02,mag_g08,mag_g28,maggmax,maggmean,maggmin,mag_r02,mag_r08,mag_r28,dmdt_r,magrmax,magrmin,distpsnr1,dmdt_g_err,dmdt_r_err,sgmag1,srmag1,classification,catalogue_object_id,separationArcsec,northSeparationArcsec,eastSeparationArcsec,physical_separation_kpc,distance,classificationReliability,major_axis_arcsec,tns_name,type,ra,decl,galactic_plane,g_r_days_from_fl,z,source_label
ZTF24aahjhtv,20.0889,18.4209,0.253,2460398.7422685,2460389.699919,178.506701475,43.71403425,69.77051308717128,-0.0966286,20.0792,19.7212,19.1209,20.0889,18.9827,18.6267,18.4229,18.4499,18.4757,0.00992333,18.4916,18.4209,1.7438,0.0261529,0.0255225,18.9917,18.9126,SN,1237661871327805512,1.569,1.8,0.7,2.026,303.356,2.0,0.0,2024epm,SN Ia,178.506663017,43.7139862598,no,9.04234950011596,0.067396,SN Ia
ZTF24aahsupm,18.1986,17.8899,-0.304701,2460411.8323958,2460396.8705903,183.5339249,28.295207850000004,81.66424821310466,-0.0850505,18.1349,18.0515,18.5792,19.6505,18.23,17.575,17.8805,17.8649,17.8588,0.00867073,17.898,17.856,2.41038,0.0546967,0.0465439,22.1735,22.1272,SN,SDSSJ121408.09+281745.1,2.476,2.51433,-0.19692,0.0,0.0,2.0,4.586,2024fcn,SN Ia,183.533881457,28.2951602641,no,14.961805500090122,0.06,SN Ia
ZTF24aajplyg,19.7802,19.3996,0.491499,2460444.7110301,2460417.798044,206.24628537368423,-8.733688636842105,51.862379836375254,-0.106978,19.7562,19.3756,18.9392,19.7802,18.8287,18.4663,19.3489,19.142,18.9261,-0.0547083,19.7656,18.6341,2.27814,0.0397466,0.100361,19.7236,19.8988,SN,97512062458229594,2.143,-1.19406,-1.77963,0.0,0.0,2.0,6.346,2024gmx,SN Ia,206.246286925,-8.73366906547,no,26.912986100185663,0.095,SN Ia
ZTF24aakzxzu,17.1988,17.278,-0.0792046,2460433.7025694,2460422.6720833,124.95176108333334,35.968607516666665,32.59678790444038,0.158404,17.2928,18.1307,19.214,20.0058,18.3468,17.1988,17.417,17.6833,17.812,0.121241,17.8757,17.278,5.99757,0.0212713,0.0403678,17.7459,17.0218,SN,2MASXJ08194823+3558127,5.946,5.7679,-2.2778,4.325,161.232,2.0,0.0,2024hhh,SN Ia,124.95173088,35.9685853221,no,11.03048609988764,0.036621,SN Ia
ZTF24aalepin,19.1847,18.2251,0.123199,2460449.7202662,2460432.7536806,168.32944330769232,8.376156061538461,60.1634486569355,-0.0704457,19.1146,18.7768,18.7342,19.2046,18.3814,17.8016,18.1778,17.9959,17.8882,-0.0799976,18.2251,17.8316,2.48932,0.056428,0.0332182,19.7779,18.428,SN,1237658425168101496,3.092,-0.2002,-3.0854,2.557,185.156,2.0,0.0,2024hug,SN Ia,168.3294396,8.3761595,no,16.966585600282997,0.041923,SN Ia
ZTF24aalfntr,19.3017,18.9106,0.391077,2460451.7192824,2460430.74125,144.7639988259259,65.19140981111111,41.55301317307879,-0.144413,19.1828,18.9059,18.6794,19.3017,18.6916,18.4125,18.7882,18.7018,18.7904,-0.163269,18.986,18.4659,3.39849,0.154819,0.101334,19.4312,19.5268,SN,SDSSJ093902.91+651130.3,3.268,1.50982,-2.95597,4.438,321.472,2.0,14.559,2024hqp,SN Ia,144.763969,65.1914176,no,20.978032399900258,0.071188,SN Ia
ZTF24aalsuwb,20.9511,20.0869,1.2459,2460463.8126968,2460442.8534375,244.8429991,-3.1450978944444445,31.485989339050175,-0.151479,20.8278,20.2287,19.5109,20.9511,19.654,18.9572,19.9889,19.7589,19.3346,-0.129361,20.0869,18.8704,5.55515,0.127648,0.123547,-999.0,21.7536,SN,104222448420477877,5.773,4.8232,-3.17191,0.0,0.0,2.0,4.019,2024hvz,SN Ia,244.84296625556,-3.1450909444444,no,20.959259300027043,0.058,SN Ia
ZTF24aajznoi,18.9498,18.1927,0.757092,2460452.7356481,2460440.809537,189.1818243142857,14.645697928571428,77.05579923902143,-0.213698,18.77,18.3285,17.9663,18.9498,18.2724,17.733,18.1935,18.1945,18.1949,0.0011353,18.1951,18.1927,5.37645,0.136582,0.0833152,18.5986,17.8939,SN,VPC1074,5.283,-1.9314,5.1667,4.792,204.772,2.0,0.0,2024guy,SN Ia,189.181753954,14.6457467113,no,11.92611109977588,0.05,SN Ia
ZTF24aakskvp,19.1292,18.2556,1.1,2460473.8539583,2460446.918831,268.0317092619048,28.89841972857143,24.819270575330396,-0.1057,19.033,18.6607,17.8384,19.1292,18.0244,16.8867,18.2046,17.9726,17.4852,-0.0760418,18.2556,16.9498,3.16293,0.0997062,0.0503379,15.7198,14.9541,SN,UGC11016,27.087,24.5318,-11.706,10.453,94.274,2.0,0.0,2024hcj,SN Ia,268.031667,28.898419,no,26.935127299744636,0.021652,SN Ia
ZTF24aalywdn,20.3384,19.6302,0.9624,2460473.848206,2460449.8401736,225.82953416666663,52.26519301333333,54.84299765979557,0.0426362,20.3185,19.9134,19.2187,20.4291,19.4773,18.5978,19.6171,19.4562,19.0635,-0.0428192,19.6302,18.5728,14.5643,0.129355,0.0339916,19.0802,18.5645,SN,1237659149386645610,14.132,9.16,-10.76,20.227,341.422,2.0,0.0,2024iem,SN Ia,225.8295432,52.2651947,no,24.008032400161028,0.075428,SN Ia
ZTF24aalbjwi,18.9542,18.8259,0.3332,2460450.7863542,2460438.7041435,179.78043095714287,58.34380865714285,57.469661014261106,-0.101418,18.8894,18.5253,18.2088,18.9542,18.3906,18.008,18.7538,18.6681,18.6357,-0.0981156,18.8259,18.621,9.25635,0.0574054,0.0816572,21.7559,-999.0,SN,1237661354316726385,12.845,-2.1107,-13.3229,13.425,239.354,2.0,0.0,2024hrs,SN Ia,179.7804001,58.3437919,no,12.082210700027645,0.053696,SN Ia
ZTF24aakfgvg,18.3584,16.9951,0.296499,2460451.8540046,2460434.7844097,167.29811675,53.361940287500005,57.67362470452469,-0.000637004,18.3226,17.9098,17.2429,18.3584,17.1828,16.5991,16.9709,16.9448,16.9352,-0.0328466,16.9951,16.9309,4.17784,0.0661719,0.029319,19.0282,18.3506,SN,1237658801496522888,1.562,-1.54996,-0.19731,0.85,118.329,2.0,0.0,2024gyr,SN Ia,167.298052239,53.3619136523,no,17.069594900123775,0.026804,SN Ia
ZTF23aagkutf,19.6197,18.511,0.764301,2460086.8032176,2460076.7913773,167.2989364285714,53.36218362857142,57.673806621261626,0.00242257,19.6204,19.5108,19.1848,19.6246,19.1779,18.7907,18.5085,18.4566,18.3476,-0.0111629,18.511,18.2338,4.9249,0.114856,0.0159354,19.0282,18.3506,SN,1237658801496522888,3.09,-2.2228,-2.14628,1.68,118.33,2.0,0.0,2024gyr,SN Ia,167.298052239,53.3619136523,no,10.011840300168842,0.026804,SN Ia
ZTF24aakudig,19.5586,19.2322,0.4335,2460444.8396181,2460432.8399421,232.3274563722222,6.733197722222222,47.37288287718294,-0.0251426,19.5081,19.2705,19.0601,19.5586,19.2042,18.9251,19.1901,19.0946,18.7762,-0.0573201,19.2322,18.3192,1.89382,0.103477,0.103092,18.3572,17.8539,SN,1237662237486940447,1.875,-1.94,0.1301,1.601,191.775,2.0,0.0,2024hay,SN Ia,232.327411059,6.73317740873,no,11.99967599986121,0.043464,SN Ia
ZTF24aaowdbj,20.8641,19.9078,0.956255,2460490.7255787,2460460.8215162,220.47870475909093,16.483795736363632,62.31862276785988,-0.0743577,20.7742,20.2867,19.9053,20.8641,19.7781,19.2392,19.9402,19.7529,19.5188,0.0582102,20.0226,19.2076,1.41705,0.199888,0.165613,20.5536,19.8526,SN,1237668271906095343,1.472,-0.1798,1.46144,2.922,503.193,2.0,14.288,2024jyb,SN Ia,220.478661374,16.483789753,no,29.904062500223517,0.11,SN Ia
ZTF24aahznij,20.5361,19.6734,0.540199,2460473.8151736,2460460.79125,239.45280127058825,3.897128876470588,39.87777427112943,0.0102468,20.5436,20.5108,20.3546,20.5566,20.3287,20.1642,19.7238,19.6762,19.4441,0.0952196,19.8619,19.18,1.23097,0.146534,0.202516,22.0277,-999.0,SN,1237662267005404105,3.754,3.7862,-0.9558,0.0,0.0,2.0,0.0,2024fcg,SN Ia,239.45278182,3.89713543951,no,13.02392360009253,0.044,SN Ia
ZTF24aaqdgat,19.8967,19.8998,0.682501,2460479.9024306,2460463.8165856,276.0572040923077,7.808847446153846,9.57796710788249,-0.0375173,19.8626,19.7274,19.7959,19.9454,19.6443,19.2661,19.8696,19.5872,19.5027,-0.0384743,19.8998,18.8732,2.94447,0.0844259,0.0745161,21.4552,20.6972,SN,18241429+0748143,19.198,-17.646,8.348,0.0,0.0,2.0,0.0,2024kdv,SN Ia,276.0572252,7.8088747,yes,16.085845000110567,0.046,SN Ia
ZTF24aaopngg,19.2207,18.2378,0.982889,2460490.7260532,2460461.7671528,224.79811022173917,13.421672926086956,57.18989054365945,-0.0309492,19.1723,18.7395,17.975,19.2207,18.1329,17.2079,18.1848,18.0142,17.6725,-0.0632148,18.2378,17.2797,1.93182,0.0699096,0.0487726,18.0293,17.3443,SN,UGC09636,1.808,1.3104,-1.7974,1.563,194.296,2.0,0.0,2024jeh,SN Ia,224.798125,13.421639,no,28.958900399971753,0.04366,SN Ia
ZTF24aalbzkr,19.9403,19.3764,1.2063,2460473.7268519,2460458.8388657,214.5552242692307,-3.120901392307692,53.21515097524442,0.0845811,19.9932,19.7866,19.399,20.1093,19.6924,19.1029,19.3755,19.2336,18.8108,-0.0392413,19.3764,18.3478,2.77412,0.125937,0.0126174,18.1901,17.6459,SN,1237655497595486319,2.639,-1.2596,2.402,2.333,199.144,2.0,0.0,2024hlo,SN Ia,214.555208,-3.120881,no,14.88798619993031,0.044958,SN Ia
ZTF24aahesvl,19.3868,19.8246,0.624102,2460398.8464815,2460389.9617014,234.59091257,12.2062418,48.20793883789621,-0.00647966,19.3889,19.4659,19.5682,19.6392,19.4559,19.3417,19.8154,19.5657,19.3124,-0.0579013,19.8246,18.6476,3.04833,0.043413,0.0292517,19.2696,18.341,SN,1237668270838579530,2.413,2.331,0.622,1.672,153.086,2.0,0.0,2024esh,SN Ia,234.590864763,12.2062567372,no,8.884780100081116,0.035,SN Ia
ZTF24aarafaw,21.0483,20.4475,0.7094,2460532.8056713,2460505.9493634,359.64335786428575,48.57470971428571,-13.37673691364474,-0.0869724,20.9847,20.9111,20.7054,21.0483,20.803,20.3516,20.4098,20.2297,19.8608,-0.0394545,20.4475,19.4723,0.193471,0.183212,0.112514,21.4437,20.927,SN,166293596434480398,0.234,0.083,-0.219,0.0,0.0,2.0,5.886,2024kzl,SN Ia,359.6433187,48.5746892,yes,26.85630789957941,0.054,SN Ia
ZTF24aaorlki,20.2903,19.5834,0.706861,2460487.7141667,2460459.7741319,206.27424377142856,4.045845457142857,63.60107911950893,-0.113483,20.2535,19.8157,19.1543,20.2903,19.121,18.5213,19.5408,19.3859,19.2792,-0.0854182,19.5834,19.2146,7.33535,0.0578698,0.0725171,20.21,20.0028,SN,1237654879659491576,7.242,-5.0975,-5.144,0.0,0.0,2.0,10.579,2024jgs,SN Ia,206.27420113,4.04587287507,no,27.940034799743444,0.0875,SN Ia
ZTF24aahipde,20.0682,19.5103,0.626299,2460413.9863079,2460398.8265278,232.798535125,49.9417313875,52.01402551246695,-0.0923628,20.0675,19.8577,19.2534,20.0682,19.3681,18.668,19.5011,19.3829,19.0693,-0.0231361,19.5103,18.7157,1.88551,0.0145505,0.0400426,19.1556,18.6909,SN,1237659150462484638,1.799,1.01662,-1.48441,2.416,317.316,2.0,15.575,2024eua,SN Ia,232.798492588,49.9417489282,no,15.159780099987984,0.07,SN Ia
ZTF24aajvqre,19.0159,18.1348,0.812201,2460462.733588,2460434.7758102,178.91732651875003,-12.0227547625,48.576544772625326,-0.0341006,18.9828,18.7154,17.7735,19.0159,18.1994,16.4279,18.1201,17.8176,17.1831,-0.0660651,18.1348,16.5431,14.8735,0.0751626,0.0138581,-999.0,-999.0,SN,NGC3974,16.829,-17.6344,-0.5799,4.618,79.65,2.0,0.0,2024gra,SN Ia,178.917292,-12.02275,no,27.957777800038457,0.019133,SN Ia
ZTF24aakprsy,19.9782,20.0777,0.1105,2460451.9481134,2460432.9506481,328.45077934,29.86355588,-18.92342391481663,-0.0539581,19.978,19.8524,19.3935,19.9782,19.1788,18.8962,20.0553,19.8023,19.3475,-0.0665274,20.0777,18.8036,6.40543,0.0152152,0.0453438,19.5341,18.7135,SN,1237680500744324011,6.346,-6.843,-0.704,0.0,0.0,2.0,0.0,2024hjk,SN Ia,328.450763361,29.8635258403,no,18.99746529990807,0.073,SN Ia
ZTF24aajhlhf,20.0325,19.9113,0.804201,2460447.7850116,2460429.8151736,212.5862205724138,21.47964306896552,71.18079130119594,-0.0193189,19.9646,19.5419,18.9345,20.0325,19.2921,18.4404,19.8985,19.6721,19.2828,-0.0340564,19.9113,18.9294,2.18883,0.325996,0.0569366,18.8687,18.408,SN,1237665564995682468,2.235,-0.07109,2.25427,2.974,314.063,2.0,18.0,2024gml,SN Ia,212.586228084,21.4796052603,no,17.969837999902666,0.069664,SN Ia
ZTF24aappkyo,19.686,19.7597,0.608301,2460490.8583681,2460480.8408796,216.2626651857143,73.92918410952382,41.62610797726594,12.2036,19.7318,19.4044,19.162,19.8514,19.4093,18.9949,19.7594,19.6526,19.1888,-0.0361776,19.7597,18.555,5.39856,17.1224,0.0148661,17.5241,16.9514,SN,14250377+7355490,5.207,3.9704,3.3692,0.0,0.0,2.0,0.0,2024kbu,SN Ia,216.262755125,73.929173208333,no,10.017488500103354,0.07,SN Ia
ZTF24aarrxzf,18.4034,18.4282,-0.024847,2460490.7274653,2460471.7287616,214.9387779785714,-5.716565999999999,50.823123706254414,-0.0250294,18.3936,18.6346,19.5251,20.4805,18.8986,18.3024,18.4014,18.5873,19.1417,-0.0428031,19.6849,18.3445,1.81756,0.0219727,0.0556453,20.5214,20.1754,SN,101142149385411051,1.811,1.59062,-0.8649,0.0,0.0,2.0,5.926,2024lan,SN Ia,214.93877521,-5.71656732,no,18.998703700024635,0.071,SN Ia
ZTF24aaormag,20.0948,18.5329,1.1293,2460481.7348264,2460458.7275463,192.14502064545457,10.875778845454546,73.73362381955786,-0.0843069,20.0641,19.6072,18.8042,20.0948,18.7971,17.8532,18.5031,18.386,18.023,-0.0363506,18.5329,17.6021,12.4063,0.056391,0.0799952,13.083,17.3316,SN,VCC2077,12.098,-2.57256,11.8211,15.543,179.477,2.0,0.0,2024jfy,SN Ia,192.144958,10.875789,no,23.007280100136995,0.042,SN Ia
ZTF24aanvvqn,20.179,20.0726,0.2393,2460553.7041551,2460527.739537,270.07698801666663,34.64041654444444,24.91020510834645,-0.164338,20.086,20.0395,19.9536,20.179,19.9836,19.8142,20.0119,19.7902,19.4524,-0.11715,20.0726,19.0701,1.04378,0.168775,0.0588374,-999.0,-999.0,SN,UGC11087,6.107,-2.1913,5.8132,3.22,114.532,2.0,0.0,2024ixb,SN Ia,270.076958,34.640381,no,25.964618099853396,0.026568,SN Ia
ZTF24aaocmqx,19.6572,19.0499,1.1533,2460480.7466435,2460460.7902894,233.94164928235293,25.345893535294117,53.270453756994094,-0.0177558,19.6357,19.3588,18.7988,19.6572,19.2605,18.2292,19.0259,18.752,18.2665,-0.0700209,19.0499,17.7013,2.74811,0.0905452,0.0279426,13.352,17.6082,SN,1237662695961788698,2.628,-0.212,2.826,1.768,148.285,2.0,0.0,2024jaj,SN Ia,233.941625,25.345831,no,19.956354099791497,0.04,SN Ia
ZTF24aaredhj,20.2574,19.6651,1.1225,2460504.8283218,2460487.9038657,287.0702377076923,78.93971641153847,25.783884489114755,-0.0615656,20.2196,19.8432,19.2889,20.2574,19.4001,18.8517,19.5771,19.3161,18.8634,-0.0732752,19.6651,18.3356,2.52355,0.0764557,0.25376,18.2454,17.4919,SN,1237663269334679859,2.436,1.02,2.21,0.0,0.0,2.0,0.0,2024kwx,SN Ia,287.070164853,78.9397013329,no,16.92445609997958,0.052,SN Ia
ZTF24aaqgfrp,20.4465,19.8695,0.577036,2460526.6758333,2460501.6902083,227.6347941666667,13.529468044444446,54.82743110148263,0.00178678,20.442,20.3049,19.9352,20.4554,20.0685,19.52,19.7964,19.5934,19.25,-0.102803,19.8695,18.9108,2.57017,0.0736681,0.103563,-999.0,-999.0,SN,2MASXJ15103257+1331482,3.812,1.986,3.253,5.405,337.788,2.0,0.0,2024keb,SN Ia,227.634792,13.529431,no,24.98562500020489,0.07463,SN Ia
ZTF24aaqxajf,19.0183,18.5318,-0.0697002,2460483.7062269,2460470.7282292,201.8841999785714,20.20650038571429,79.22605614440589,-0.0767038,18.9843,18.7928,18.8163,19.0183,18.6431,18.4416,18.5509,18.6101,18.6421,0.0035603,18.6584,18.5318,2.01044,0.0296061,0.0678,19.6178,19.1011,SN,1237668299284742486,1.871,-1.67102,-0.84199,0.0,0.0,2.0,0.0,2024kut,SN Ia,201.8842294,20.2064882,no,12.977997700218111,0.095,SN Ia
ZTF24aaphwtj,18.9069,18.4947,-0.0858002,2460480.7047569,2460461.7470602,188.15624799,17.326989979999997,79.27858950963734,-0.0856206,18.8113,18.6047,19.0044,19.9679,18.6786,18.1759,18.4531,18.367,18.3278,-0.0620384,18.4947,18.309,0.458192,0.0677008,0.0558713,21.3697,21.7919,SN,1237668624087515890,0.387,0.21981,0.36487,0.0,0.0,2.0,7.03,2024kgu,SN Ia,188.156167,17.326989,no,18.957696700003,0.075,SN Ia
ZTF24aasnamf,20.2877,20.3124,-0.0246944,2460586.9411343,2460559.8352431,3.5260273000000004,-13.166210238095235,-73.5329952361919,2.31722,20.3071,20.257,20.1818,20.4308,20.2297,19.9152,20.1277,20.0714,19.8593,-1.79219,20.3557,19.5962,15.8981,5.21806,2.94381,19.2057,18.658,SN,92190035273105962,15.664,-14.9828,4.5681,0.0,0.0,2.0,33.631,2024lkg,SN Ia,3.526042,-13.16625,no,27.105891200248152,0.03,SN Ia
ZTF24aaqzpcv,19.3213,18.0302,0.3988,2460489.7477083,2460470.851169,260.8536005388889,27.812275005555556,30.51127825021248,-0.101338,19.3145,19.0178,18.8622,19.3213,18.3749,17.8912,17.9783,18.0086,18.4289,-0.0645447,18.9586,17.756,2.05094,0.0150175,0.0396453,17.4674,17.0947,SN,1237655129847628059,1.924,1.91684,0.16451,1.829,215.638,2.0,0.0,2024kvo,SN Ia,260.853583,27.812281,no,18.8965393002145,0.048555,SN Ia
ZTF24aarqqug,20.4408,19.8396,0.4529,2460505.8748611,2460480.8645718,321.5850356,21.029628966666667,-20.85809304702081,-0.0940309,20.3826,20.0411,19.5567,20.4408,19.6042,19.1124,20.2029,19.9534,19.6413,157.341,20.2949,19.1801,3.62849,0.0998441,120.733,21.832,21.3504,SN,133233215847437256,3.711,3.66553,-0.57861,0.0,0.0,2.0,6.224,2024lhf,SN Ia,321.58505386667,21.029626691667,no,25.01028930023313,0.11,SN Ia
ZTF24aarxwyd,19.8393,19.5247,0.307199,2460567.7279514,2460547.6957407,267.72704022499994,29.61520799499999,25.297350425316193,0.0551504,19.8506,19.8051,19.759,19.8944,19.7601,19.6047,19.491,19.3615,19.156,-0.0413277,19.5247,18.9756,6.96564,0.255273,0.115893,17.8379,17.4385,SN,17505491+2936515,6.437,-3.15324,5.61222,0.0,0.0,2.0,0.0,2024lhh,SN Ia,267.727042,29.615189,no,20.03221070021391,0.03,SN Ia
ZTF24aaoauvb,20.4636,19.8108,1.1349,2460475.9572917,2460451.8859375,324.3687662133333,3.3898649733333333,-34.18298387047954,-0.0631293,20.4601,20.1482,19.3847,20.4636,19.4132,18.6297,19.7257,19.3849,18.9295,-0.09629,19.8108,18.416,1.83896,0.024519,0.072775,19.4489,18.9497,SN,1237678824633926182,1.794,-1.441,1.069,0.0,0.0,2.0,0.0,2024iyu,SN Ia,324.368836586,3.38985260513,no,24.07135420013219,0.054,SN Ia
ZTF24aapzzfc,20.1932,19.9908,0.9314,2460499.8591319,2460499.8591319,329.359043625,-18.312067225,-49.12546832076564,-0.0156236,20.1817,20.1684,20.1634,20.1932,20.1772,20.1611,20.0221,19.9212,19.5804,0.0449263,20.082,19.2297,11.0385,0.201595,0.146719,19.927,19.5433,SN,GALEXASCJ215726.95-181844.6,10.739,-1.58646,10.8171,0.0,0.0,2.0,28.086,2024jzm,SN Ia,329.35905213,-18.3120574393,no,0.0,0.07,SN Ia
ZTF24aahgtjt,17.8247,17.0098,0.814924,2460433.6954745,2460403.7485417,134.24825842142857,-1.920317492857143,26.615657444984137,-0.0779847,17.7799,17.3923,16.6688,17.8247,16.7607,15.8968,17.0019,16.9047,16.5655,-0.0135728,17.0098,16.0566,7.60797,0.0193408,0.0129641,20.3322,19.9632,SN,1237673708255904180,7.564,-3.72786,6.6507,0.0,0.0,2.0,20.005,2024epx,SN Ia,134.248242664,-1.92030507644,no,29.946932799648497,0.01,SN Ia
ZTF24aalndou,20.5025,19.7248,1.2313,2460471.9338079,2460455.888831,297.6958025230769,52.49899592307693,12.886363262453072,0.0488101,20.5256,20.2512,19.8568,20.5993,20.0579,19.5754,19.7218,19.5837,19.2643,0.000869736,19.73,18.9179,3.51487,0.170214,0.0389245,21.3492,-999.0,SN,170992976970637114,7.847,-7.3348,2.78751,0.0,0.0,2.0,13.884,2024hqv,SN Ia,297.695823979,52.4989751206,yes,16.044976900331676,0.066,SN Ia
ZTF24aapajlj,20.2368,19.8493,0.38751,2460464.8740625,2460458.7757986,249.9684570875,4.9507981875,31.38929194096325,0.0545665,20.2644,20.1941,20.1162,20.359,20.2535,20.0687,19.8493,19.8183,19.8033,0.0257651,19.9013,19.7361,0.749132,0.144623,0.128189,20.1018,19.2168,SN,1237662198830334887,0.791,0.7866,-0.085,0.0,0.0,2.0,0.0,2024jvl,SN Ia,249.968512769,4.95078342493,no,6.098263899795711,0.12,SN Ia
ZTF24aahybvf,20.5189,19.1476,1.37129,2460411.8265972,2460390.9239005,186.0786162,10.446243833333332,72.13657454028652,-0.218642,20.309,19.823,19.6495,20.5189,19.8513,19.2235,19.0347,18.9241,18.8841,0.192504,19.1617,18.866,2.36107,0.065193,0.899463,20.4919,20.0011,SN,1237658493355688103,8.984,0.4183,9.0586,10.435,269.253,2.0,0.0,2024fid,SN Ia-91bg-like,186.078586571,10.4462249059,no,20.90269669983536,0.06,SN Ia
ZTF24aahvyso,19.7554,19.1613,0.626999,2460429.743206,2460404.6589236,116.79240674444443,37.35967071111111,26.55331440121166,-0.0863586,19.7426,19.4573,18.9654,19.7554,18.9246,18.3687,19.1563,19.0804,18.8362,-0.0082843,19.1613,18.4087,7.25201,0.0338717,0.0357666,18.7644,18.8635,SN,1237654332047949893,7.169,-4.0667,-5.90338,8.804,286.726,2.0,13.492,2024feb,SN Ia,116.792406714,37.359654001,no,25.08428240008652,0.06386,SN Ia
ZTF24aahtnpc,20.1003,19.1827,0.917583,2460433.728588,2460403.8043403,121.8418023,25.1290769,27.111931152950735,-0.123008,20.0326,19.609,18.95,20.1003,18.986,18.2344,19.1946,19.1463,18.9844,0.0237588,19.2774,18.8427,2.55197,0.0607115,0.0353751,19.2331,18.6117,SN,2MASSJ08072184+2507453,2.474,0.2212,-2.4642,3.813,372.013,2.0,10.779,2024fcb,SN Ia,121.841838037,25.1290593169,no,29.924247699789703,0.081656,SN Ia
ZTF24aapeorz,20.7494,19.7724,1.2424,2460500.7150579,2460476.7880093,236.148195925,52.68011958125,49.05883949267785,-0.0532133,20.7291,20.3012,19.4871,20.7494,19.5647,18.7253,19.7349,19.5005,19.0635,-0.0667071,19.7724,18.587,14.9194,0.0608017,0.045715,-999.0,21.5528,BS,1237651250437554230,67.054,25.9501,61.8285,0.0,0.0,2.0,0.0,2024kcf,SN Ia,236.1482912,52.6800395,no,23.927048600278795,0.066,SN Ia
ZTF24aahihcd,20.2939,19.7634,-0.0861988,2460398.8445486,2460390.9766898,224.6627174142857,17.216837542857142,59.030592442508464,-0.0945201,20.2847,20.0043,19.7104,20.2939,19.4955,18.9673,19.7634,19.7111,19.4265,-0.0340195,19.7634,19.0535,6.29236,0.0246833,0.0106411,22.3091,-999.0,SN,1237667734525313766,5.885,-5.7279,-1.35164,0.0,0.0,2.0,5.588,2024ezs,SN Ia,224.662728646,17.216800416,no,7.867858799640089,0.09,SN Ia
ZTF24aahuulq,19.2529,18.9402,0.396099,2460429.6814931,2460404.6541782,119.40483194545452,18.10872999090909,22.496160616549982,-0.0856261,19.2317,18.9026,18.5261,19.2529,18.5184,18.0082,18.9275,18.7804,18.5394,-0.0209176,18.9402,18.2016,1.70416,0.0237001,0.034776,20.146,20.0676,SN,SDSSJ075737.22+180632.8,1.722,1.55409,0.91623,0.0,0.0,2.0,11.303,2024fed,SN Ia,119.404846771,18.108718226,no,25.027314899954945,0.066,SN Ia
ZTF24aabvugo,20.3188,20.3531,-0.120701,2460434.8160648,2460418.8366667,229.47388535,8.584698683333333,50.75304764673744,-0.0327838,20.3089,20.2171,20.1128,20.3188,20.1443,20.0241,20.3597,20.2611,19.9549,0.0160931,20.4499,19.5985,0.700079,0.0449076,0.0644363,20.8645,20.5117,SN,1237662198821224919,4.229,1.16802,-4.06436,0.0,0.0,2.0,0.0,2024ami,SN Ia,229.473860661,8.58467350614,no,15.979398100171238,0.04,SN Ia
ZTF24aagtgln,20.0932,19.6695,0.00810051,2460460.7347801,2460441.7113426,198.67960776,-4.176141506666666,58.1946442141156,-0.00826504,20.0914,20.0227,19.8556,20.0932,19.8491,19.5981,19.7039,19.7389,19.5594,0.076497,19.9786,19.3226,9.16973,0.029086,0.0853938,-999.0,-999.0,SN,13144283-0410424,9.338,-8.4287,-4.0195,0.0,0.0,2.0,0.0,2024dop,SN Ia,198.679579255,-4.17612993116,no,19.0234375,0.023093,SN Ia
ZTF24aaotmdk,20.644,20.1992,0.6828,2460524.706956,2460503.7123148,240.75868422142855,5.647361214285715,39.691684765730294,0.0164001,20.6474,20.6227,20.5067,20.726,20.4986,20.0293,20.1392,19.9382,19.5501,-0.114836,20.1992,19.0141,1.41268,0.0832826,0.0746983,21.4535,21.2852,SN,1237662237490676398,1.23,-0.5597,1.09572,0.0,0.0,2.0,5.794,2024jhe,SN Ia,240.75868597,5.64733446175,no,20.99464120017365,0.066,SN Ia
ZTF24aahiitr,19.6551,19.4796,-0.0188007,2460479.7214815,2460463.7809144,200.35083581,23.86145943,82.49253889028716,-0.00538598,19.6523,19.5792,19.4519,19.6551,19.4735,19.3051,19.4791,19.4749,19.4716,-0.00165355,19.4796,19.4697,0.525053,0.0507552,0.0615594,20.8051,20.8261,SN,1237667911136248071,0.905,-0.79522,-0.43267,0.0,0.0,2.0,8.51,2024eib,SN Ia,200.350750633,23.8614481621,no,15.940567100420594,0.03,SN Ia
ZTF24aaqgmxz,19.0938,18.4657,0.0237999,2460474.6932407,2460464.7916551,203.6390095625,-12.897696725,48.62893029751495,-0.143266,18.9837,18.9549,19.4281,20.0041,18.9548,18.4895,18.4773,18.9385,19.6082,0.164548,20.0917,18.4657,4.51648,0.121262,0.0310947,21.6604,21.0471,SN,92522036400252293,4.595,-2.48668,3.8638,0.0,0.0,2.0,6.233,2024klq,SN Ia,203.63895409,-12.8976399266,no,9.901585599873217,0.06,SN Ia
ZTF24aaovpei,19.7025,20.1459,0.4366,2460464.8961227,2460458.7828819,263.1836848076923,12.795667907692309,23.15401036120091,0.00357402,19.6832,19.6065,19.5624,19.71,19.6243,19.5396,20.1441,20.024,19.71,-0.0274551,20.1459,19.2659,2.16268,0.0838206,0.0237803,20.0094,19.9139,SN,123352631842775977,3.126,2.2444,2.17542,0.0,0.0,2.0,8.226,2024jld,SN Ia,263.183689842,12.7956608707,no,6.113240799866617,0.08,SN Ia
